,Nils chair,Johan chair,Yuquan chair,Yuquan laptop,Nils Backpack,trash can,Yuquan bag,Yuquan lamp,Yuquan water bottle,A bag on Johan's desk ,11,Johan monitor,Johan cup,Yuquan cup,Nils laptop,16,Pillow,Rares,occulus,lunch box ,Nils jacket,22,23,24,Johan backpack,Table cloth,27,Johan cap,calibration board,Nils bike helmet,Johan laptop,Nils cup,Johan jacket,box !!!,2nd backpack,couch,TV
10,0.9481744146885428,0.9613150223044501,0.9458030855353552,0.6359979080392705,0.5774932066877563,0.574706536754357,0.3483195684189217,0.06512862449096693,0.04965500345819094,0.06451519682441692,0.033995603108403,0.462984733251023,0.27685600535322047,0.11424604890427713,0.05808058392624155,0.050977089515688204,0.48675414963153846,0.06473678999476838,0.03844522995323721,0.13580091882924278,0.3562277466579632,0.06802102454166242,0.1644041744943835,0.0729544469138348,0.08785114890719876,0.0294186454959696,0.041722055159077176,0.09557335644608975,0.3630163727084416,0.10497802343151226,0.2806094964160122,0.07089563433424224,0.1613335892873923,0.1316520355986544,0.1872373949198986,0.059688758929042296,0.046218969541048385
11,0.9504356034957624,0.9575522863250814,0.9405779194712881,0.646932643340489,0.5676796551608039,0.5563509171976428,0.3323124273288782,0.06477738729392613,0.049197635882915994,0.0648916494941741,0.03479075263972711,0.46486901003664854,0.26142171912806117,0.13226333738705184,0.06882799580862381,0.048975391642209924,0.45730371074332254,0.08740978330072614,0.03922686831750865,0.16769824111910442,0.37545940430548974,0.06678761671994404,0.13527161954030575,0.0971776117674343,0.0767046261597086,0.03146772325677098,0.040664855027797236,0.05791343790757911,0.34767855521821095,0.10276782852723193,0.279048764141968,0.03827155674017506,0.2200681030177164,0.12535218762058475,0.22756167162955498,0.06358821646676044,0.05054035151480467
12,0.9486915393528627,0.95580611696519,0.9452986346518238,0.6111516766890994,0.599474605701164,0.5392367235690209,0.3026146174526567,0.06320633233005174,0.04970037846210948,0.06603467029209142,0.030179557937831128,0.4394368164890481,0.3200482500726073,0.10281776600032386,0.06828499051029847,0.04719942366978783,0.4761984734202243,0.0893685490992634,0.040239079432821345,0.13354265501668144,0.3707980127694168,0.06564959468417327,0.1633308955182297,0.09842261069941971,0.08652867999206895,0.027146970199575775,0.04125489774809272,0.09978107351199489,0.32333987799888164,0.11264266807609243,0.22775674023844927,0.03804491187015011,0.1976757355481745,0.10897967928242666,0.20221337142566806,0.056504420305063204,0.04501450635604401
13,0.9521973355237763,0.9593419273298813,0.9478829891414609,0.6012636851314795,0.5759862536418838,0.5500214449490225,0.3206772794173948,0.08225537196863827,0.06392215375810763,0.0630903310648771,0.029862017592445726,0.4419036208637913,0.3116359675985175,0.09847911945822233,0.05678017832588662,0.04560951752281896,0.4852922611114183,0.06192870719833341,0.03518085139144485,0.15105129237392986,0.3681050003527702,0.06557053447683489,0.15810319597533662,0.09305342852780825,0.08899482833524722,0.030047755035591765,0.041148146065864824,0.05540919553553161,0.33239161180525867,0.10151189934417541,0.2621091998254611,0.039800364926944456,0.17374035643865995,0.10775275148597024,0.17752185854204255,0.0757328322929432,0.044099368135832186
14,0.949232940276367,0.9624680880717384,0.9285823812029871,0.558841637185123,0.5985142860911963,0.5415621792036603,0.2957457734592399,0.08407786625556585,0.04950849698015834,0.08480430832517687,0.0296356299352047,0.4343125204827969,0.2813591731944403,0.09663571589838249,0.059201319418990275,0.042885735037522105,0.4560760107475872,0.0620768441882235,0.03424865932530401,0.1629199752332601,0.3604464081007171,0.06520021129279491,0.15587238601592915,0.09194723671671325,0.08455520010972269,0.058078378589767964,0.042427998801406026,0.0931279573827984,0.3140634462245035,0.08947843229246137,0.23362555723104722,0.03566084728635386,0.20871510883339625,0.12177523923354285,0.213483000268032,0.07309332624335659,0.041994864841070186
15,0.9280575511975097,0.9600534109544973,0.9288464285070629,0.5725593443894741,0.5661414869352641,0.5437590379898435,0.34418141016908066,0.058745909745619634,0.04905468332515611,0.06349645525208439,0.03069523218547043,0.44455869691112126,0.36716324812791357,0.1252143665693576,0.05634461217581827,0.04118082671054382,0.4670058477370855,0.08352897235019711,0.03496174909776434,0.14575223642972587,0.3625010874203254,0.06223175946928862,0.12939925956144893,0.0869996854951808,0.08592980041542501,0.05513800473472839,0.03561759169650029,0.05581625363606014,0.30762670326039077,0.08870198338626797,0.22864644609466322,0.03259469893710793,0.16497162050044747,0.10187960681234896,0.17749787418514132,0.07625096922500059,0.04444726310272977
16,0.9510889203416739,0.9626390917426748,0.9496208054456267,0.5691257650992471,0.5559298759787084,0.5471278839287935,0.3163151932678115,0.06075231359943548,0.04545772539674027,0.08237254008467965,0.0295832582226139,0.4095091931444715,0.3026886949972438,0.10979341769472577,0.058055521544464556,0.04639065272044134,0.4737491539848845,0.07984396809437307,0.03737524317698727,0.14214070544183624,0.3530339815135094,0.0644461079800488,0.1474718613473878,0.08805136030223,0.08349945047435031,0.033450438122548526,0.034527329382212785,0.05595159544806574,0.2925264276796599,0.09107314044865726,0.2268082156689395,0.03303278714537714,0.18820226337927184,0.11940663042846697,0.18662592644883294,0.07407165719646946,0.03971711355788091
17,0.9480892894352317,0.9592501393707014,0.9465297492232148,0.5909163415168824,0.501336711749868,0.5620025733035613,0.30033809998768374,0.06198269232630296,0.04721335084002437,0.06434264394905882,0.030676395564574736,0.452971594261099,0.34812532061829876,0.10007675855440717,0.05848902593754352,0.0462427034359016,0.4773460003820694,0.0901763142251875,0.06648184222766239,0.17142195852769512,0.3328506067894629,0.06428076371896882,0.1335422032944556,0.07644969681922563,0.07778799663172943,0.03104899402052625,0.0414874996994796,0.058244680796727843,0.30404413641880274,0.09195596653860799,0.24561104189314392,0.03682394345027405,0.17690572826970052,0.1246509152383625,0.18979019253383989,0.06060779665696437,0.042556890248047326
18,0.9449854532270239,0.9548939855535779,0.9415845994413986,0.6088850787176362,0.584879218508951,0.5527205795027326,0.3086048817118525,0.0668331491665284,0.05361106665203193,0.0710500047625668,0.0396401156854306,0.4527860122958136,0.3047703707203075,0.10648359127783363,0.06261762269644265,0.05292723219834355,0.4564267723281757,0.07385341053712342,0.039913854415781186,0.16577779735300047,0.33032916293308373,0.06810747480592244,0.14883680973972876,0.08094518354191954,0.0798878555758404,0.04003146361645909,0.04746618939764335,0.06557596417222006,0.2957790994502795,0.09677783952918279,0.26155957619746667,0.043120080281331276,0.1739252059487681,0.11986908935821519,0.17884859796244182,0.0647321597191493,0.055092096848580185
19,0.9406978876392884,0.9562886156487856,0.9344291584308181,0.5961117673132547,0.5614332719667372,0.5501289963849254,0.32048365043722044,0.07151142392803228,0.05135667163490578,0.0815697932205571,0.044672209258912805,0.4358636539852364,0.29962118342033917,0.11364425728545077,0.06303174723158356,0.05678821293305991,0.4598685668797728,0.07823855721311752,0.046988545531803705,0.15299173456190002,0.3330020158102578,0.07224843451061162,0.14799778444723544,0.09213633708397909,0.08179816271554623,0.040005030744937116,0.05168944030141269,0.07748473961814689,0.30721794936005065,0.09961743984806525,0.27065851772998184,0.04581108554507392,0.18388227163881105,0.12607210873801128,0.18657126594504142,0.0702824589797561,0.05872848470986865
20,0.9415250819084783,0.9537177178033552,0.9344919848268871,0.6016868622166424,0.5712877248515988,0.5547212993997944,0.32421676373053643,0.07633979140588197,0.05698146266089233,0.08189751201359587,0.05183009105934208,0.44330957424260803,0.31130125798430397,0.1136766112312579,0.06413918526968372,0.06523651173808774,0.46973398359240887,0.08424730550165041,0.050473164314886805,0.1649792501674872,0.3548505951256194,0.07383805995911753,0.15151505823826236,0.08874547559821763,0.08470008976928697,0.038261245319780056,0.05791742159656362,0.09388417156650775,0.3220527373438467,0.10077901948404977,0.2541377274482696,0.05343845233623177,0.19268336800092725,0.13212917872788185,0.19576754299064955,0.0671179503468454,0.07073601255769485
21,0.9350596842009898,0.952964158684127,0.9366127276694052,0.6011771242920316,0.5684965138843012,0.5539137869245958,0.3315580563468115,0.07851791718946005,0.05634348284726528,0.07977267757646621,0.054269046745528945,0.4460555677721482,0.3131634617809104,0.11466065235965521,0.06105262118412319,0.05913961310892253,0.4712765614129824,0.08152923505533397,0.047650050524343145,0.1547141515476861,0.35915588240070684,0.07444476367308535,0.15591874753272017,0.08941861600128705,0.08590686980682292,0.04407209668124251,0.054320733685282487,0.09218876817732488,0.3212125791631229,0.1038596073746644,0.254452967995374,0.04817313458296486,0.19672222384201923,0.12341101819398728,0.1989447152920475,0.07410416457678404,0.06533154616229529
22,0.9386685651549638,0.9553660324349762,0.9320345632725661,0.5946428629432667,0.559184963229404,0.552535113520861,0.3357271281315278,0.08162755074651598,0.0552138465810625,0.0756029185952516,0.059171322174890344,0.4483079843328655,0.30528341743417775,0.11712571586353843,0.06410267235195968,0.061395289610829205,0.4721580056130837,0.0794031672429321,0.05272383452867246,0.1535502660351206,0.35493302269275495,0.07499295818054695,0.15417557515379135,0.09171476704186776,0.08526869639400152,0.04231546580162497,0.05376333328170208,0.08739353554494772,0.3238292568504341,0.1013298849548157,0.25703037774685117,0.05069648011424284,0.19522440885050202,0.12933792687383394,0.19493065182335653,0.07249060222488227,0.0662279416654543
23,0.9411647640194252,0.95457517098642,0.9348572932296405,0.6007413201313057,0.5702832213849583,0.555877061044314,0.328204980948514,0.07812981739239493,0.05492802260838135,0.08578220913869553,0.04630765882597268,0.4462824470067248,0.3180142167158423,0.11560444941592105,0.0641554352389532,0.06171715999612371,0.47063360956930045,0.08032163159973212,0.04934495447153522,0.16043098802853165,0.35818780501394976,0.07345323616295919,0.1501875815586971,0.09253483618737146,0.08372955864859152,0.041651401643384274,0.0560272606030557,0.09403585652270326,0.31998451380575393,0.09868736537268429,0.25052449801084115,0.047838249471928884,0.19535612878294795,0.12964113074824773,0.19452221099510714,0.07022893280067247,0.05904344236631737
